codigo_municipio;municipio;uf;ano;prestadores;servicos;populacao;agua;esgoto
240700;Luís Gomes;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;10129;6625;
240710;Macaíba;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24071040] PREFEITURA MUNICIPAL DE MACAÍBA - PMM";"Água e Esgoto; Res Sólidos";78021;41001;2426
240720;Macau;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24072040] Prefeitura Municipal - PM";"Água e Esgoto; Res Sólidos";31318;23797;20618
240730;Marcelino Vieira;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24073040] Prefeitura Municipal de Marcelino Vieira - PMMV";"Água; Res Sólidos";8499;5058;
240740;Martins;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24074040] Prefeitura Municipal de Martins - PMM";"Água; Res Sólidos";8706;5340;
240760;Messias Targino;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4530;2482;
240770;Montanhas;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;11572;9046;
240780;Monte Alegre;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;22155;18547;1235
240790;Monte das Gameleiras;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2219;1821;
240800;Mossoró;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24080040] SECRETARIA DE SERVIÇOS URBANOS - SEMSUR";"Água e Esgoto; Res Sólidos";288162;263279;129456
240810;Natal;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24081040] COMPANHIA DE SERVIÇOS URBANOS DE NATAL - URBANA";"Água e Esgoto; Res Sólidos";869954;825384;326907
240820;Nísia Floresta;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24082040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE E URBANISMO - SEMAUR";"Água; Res Sólidos";26606;15612;
240830;Nova Cruz;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24083040] PREFEITURA MUNICIPAL DE NOVA CRUZ - PMNC";"Água e Esgoto; Res Sólidos";37395;26784;7220
240840;Olho-D ÁGUA do Borges;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4370;3026;
240850;Ouro Branco;RN;2015;"[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB";"Esgoto; Água; Res Sólidos";4871;3377;2500
240860;Paraná;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24086040] Prefeitura Municipal de Paraná - PMP";"Água; Res Sólidos";4222;2874;
240870;Paraú;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO, OBRAS E TRANSPORTES - SMUOT";"Água; Res Sólidos";3891;3424;
240880;Parazinho;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5173;3556;
240890;Parelhas;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS";"Água e Esgoto; Res Sólidos";21483;18032;17786
240325;Parnamirim;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;242384;242384;6774
240910;Passa e Fica;RN;2015;"[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF";"Esgoto; Água; Res Sólidos";12655;7724;7010
240920;Passagem;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3075;1265;
240930;Patu;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;12706;417;
240940;Pau dos Ferros;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24094040] Prefeitura Municipal de Pau dos Ferros - PMPF";"Água e Esgoto; Res Sólidos";29954;27622;3782
240950;Pedra Grande;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24095040] Secretaria Municipal de Obras e Servços Urbanos - SEMOSURB";"Água; Res Sólidos";3429;1341;
240960;Pedra Preta;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2568;982;
240970;Pedro Avelino;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;7059;4056;3256
240980;Pedro Velho;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;14844;14128;2857
240990;Pendências;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;14751;10168;4223
241000;Pilões;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24100040] Prefeitura Municipal de Pilões-RN - PMP";"Água; Res Sólidos";3761;2759;
241010;Poço Branco;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;15139;13013;
241020;Portalegre;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102040] Prefeitura Municipal de Portalegre - PMP";"Água; Res Sólidos";7811;4101;
241025;Porto do Mangue;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24102540] PREFEITURA MUNICIPAL - PMPM";"Água; Res Sólidos";5884;2010;
241030;Presidente Juscelino;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;9814;9150;
241040;Pureza;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;9331;3429;
241050;Rafael Fernandes;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24105040] Prefeitura Municipal de Rafael Fernandes - PMRF";"Água; Res Sólidos";5040;2841;
241060;Rafael Godeiro;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3213;2028;
241070;Riacho da Cruz;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3485;1987;
241080;Riacho de Santana;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24108040] PREFEITURA MUNICIPAL DE RIACHO DE SANTANA - PMRS";"Água; Res Sólidos";4278;1451;
241090;Riachuelo;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;7863;4837;4301
240895;Rio do Fogo;RN;2015;[24089511] Serviço Autônomo de Água e Esgoto - SAAE;Água;10758;10720;
241100;Rodolfo Fernandes;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4547;3843;
241110;Ruy Barbosa;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3678;1776;
241120;Santa Cruz;RN;2015;"[24112011] Serviço Autônomo de Água e Esgoto - SAAE; [24112040] Prefeitura Municipal de Santa Cruz - RN - PMSC";"Água e Esgoto; Res Sólidos";38924;33163;31150
240933;Santa Maria;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5341;3444;
241140;Santana do Matos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;13605;6804;
241142;Santana do Seridó;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24114240] SECRETARIA MUNICIPAL DE INFRA ESTRUTURA - SMIE";"Água e Esgoto; Res Sólidos";2675;1626;1751
241150;Santo Antônio;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24115040] PREFEITURA MUNICIPAL DE SANTO ANTONIO/RN - PFMSA";"Água e Esgoto; Res Sólidos";23865;14616;2050
241160;São Bento do Norte;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2905;2384;
241170;São Bento do Trairí;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24117040] Prefeitura Municipal de São Bento doTrairi - RN";"Água e Esgoto; Res Sólidos";4318;2083;2083
241180;São Fernando;RN;2015;"[24118011] Prefeitura Municipal de São Fernando - PMSF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN";"Esgoto; Água";3587;2423;2187
241190;São Francisco do Oeste;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24119040] Prefeitura Municipal de São Francisco do Oeste - PMSFO";"Água; Res Sólidos";4173;3176;
241200;São Gonçalo do Amarante;RN;2015;"[24120011] Serviço Autônomo de Água e Esgoto - SAAE; [24120040] SECRETARIA MUNICIPAL DE SERVIÇOS URBANOS - SEMSUR";"Água e Esgoto; Res Sólidos";98260;98260;14782
241210;São João do Sabugi;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24121040] Secretaria Municipal de Infraestrutura e Serviços Urbanos - SMIS";"Água; Res Sólidos";6218;4994;
241220;São José de Mipibu;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24122040] SECRETARIA DE OBRAS - SECOB";"Água e Esgoto; Res Sólidos";43191;19131;271
241230;São José do Campestre;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;12933;11025;
241240;São José do Seridó;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;4567;2972;2827
241250;São Miguel;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24125040] Prefeitura Municipal de São Miguel - PMSM";"Água; Res Sólidos";23274;15231;
241255;São Miguel do Gostoso;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;9427;1042;
241260;São Paulo do Potengi;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;17239;13124;2657
241270;São Pedro;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6216;3483;
241280;São Rafael;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;8347;5733;4977
241290;São Tomé;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água e Esgoto;11205;6787;3180
241300;São Vicente;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6400;5185;
241310;Senador Elói de Souza;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;6087;5590;
241320;Senador Georgino Avelino;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4322;2859;
241330;Serra de São Bento;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5883;3342;
241335;Serra do Mel;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;11507;607;
241340;Serra Negra do Norte;RN;2015;"[24134011] Prefeitura Municipal de Serra Negra do Norte - PMSNN; [24134040] Secretaria Municipal de Infraestrutura e Serviços Públicos - SMISP";"Água e Esgoto; Res Sólidos";8130;6503;5712
241350;Serrinha;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24135040] Prefeitura Municipal de Serrinha - PMS";"Água; Res Sólidos";6518;3918;
241355;Serrinha dos Pintos;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4797;2540;
241360;Severiano Melo;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3893;3893;
241370;Sítio Novo;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5433;2698;
241380;Taboleiro Grande;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24138040] SECRETARIA MUNICIPAL DE OBRAS E URBANISMO - SMOU";"Água; Res Sólidos";2518;1804;
241390;Taipu;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;12366;7956;
241400;Tangará;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;15529;11951;
241410;Tenente Ananias;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24141040] Prefeitura Municipal - PM";"Água; Res Sólidos";10646;7691;
241415;Tenente Laurentino Cruz;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;5757;4658;
241105;Tibau;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;4019;3090;
241420;Tibau do Sul;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24142040] Secretaria Municipal do Meio Ambiente e Urbanismo - SEMASU";"Água e Esgoto; Res Sólidos";13316;7823;3296
241430;Timbaúba dos Batistas;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;2418;1821;
241440;Touros;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;33506;2463;
241445;Triunfo Potiguar;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;3366;2894;
241450;Umarizal;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;10835;9219;
241460;Upanema;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24146040] PREFEITURA MUNICIPAL DE UPANEMA - PMU";"Água; Res Sólidos";14282;7050;
241470;Várzea;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147040] Prefeitura Municipal de Várzea - PMV";"Água; Res Sólidos";5512;4784;
241475;Venha-Ver;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24147540] PREFEITURA MUNICIPAL DE VENHA-VER - PMVV";"Água; Res Sólidos";4121;1293;
241480;Vera Cruz;RN;2015;[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN;Água;12016;12015;
241490;Viçosa;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24149040] PREFEITURA MUNICIPAL DE VIÇOSA - PMV";"Água; Res Sólidos";1714;1632;
241500;Vila Flor;RN;2015;"[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24150040] Secretaria de Serviços Urbanos - SSU";"Água; Res Sólidos";3116;3021;
TOTAL:;;;;;;25214618;18234062;6198470
